Track_Name,Album_Title,Artist
Spank Thru,From The Muddy Banks Of The Wishkah [Live],Nirvana
Scentless Apprentice,From The Muddy Banks Of The Wishkah [Live],Nirvana
Heart-Shaped Box,From The Muddy Banks Of The Wishkah [Live],Nirvana
Milk It,From The Muddy Banks Of The Wishkah [Live],Nirvana
Negative Creep,From The Muddy Banks Of The Wishkah [Live],Nirvana
Polly,From The Muddy Banks Of The Wishkah [Live],Nirvana
Breed,From The Muddy Banks Of The Wishkah [Live],Nirvana
Tourette's,From The Muddy Banks Of The Wishkah [Live],Nirvana
Blew,From The Muddy Banks Of The Wishkah [Live],Nirvana
Smells Like Teen Spirit,Nevermind,Nirvana
In Bloom,Nevermind,Nirvana
Come As You Are,Nevermind,Nirvana
Breed,Nevermind,Nirvana
Lithium,Nevermind,Nirvana
Polly,Nevermind,Nirvana
Territorial Pissings,Nevermind,Nirvana
Drain You,Nevermind,Nirvana
Lounge Act,Nevermind,Nirvana
Stay Away,Nevermind,Nirvana
On A Plain,Nevermind,Nirvana
Something In The Way,Nevermind,Nirvana
Time,Compositores,O Terço
P.S.Apareça,Compositores,O Terço
Sangue Latino,Compositores,O Terço
Folhas Secas,Compositores,O Terço
Poeira,Compositores,O Terço
Mágica,Compositores,O Terço
Quem Mata A Mulher Mata O Melhor,Compositores,O Terço
Mundaréu,Compositores,O Terço
O Braço Da Minha Guitarra,Compositores,O Terço
Deus,Compositores,O Terço
Mãe Terra,Compositores,O Terço
Às Vezes,Compositores,O Terço
Menino De Rua,Compositores,O Terço
Prazer E Fé,Compositores,O Terço
Elza,Compositores,O Terço
Requebra,Olodum,Olodum
Nossa Gente (Avisa Là),Olodum,Olodum
Olodum - Alegria Geral,Olodum,Olodum
Madagáscar Olodum,Olodum,Olodum
Faraó Divindade Do Egito,Olodum,Olodum
Todo Amor (Asas Da Liberdade),Olodum,Olodum
Denúncia,Olodum,Olodum
"Olodum, A Banda Do Pelô",Olodum,Olodum
Cartao Postal,Olodum,Olodum
Jeito Faceiro,Olodum,Olodum
Revolta Olodum,Olodum,Olodum
Reggae Odoyá,Olodum,Olodum
Protesto Do Olodum (Ao Vivo),Olodum,Olodum
Olodum - Smile (Instrumental),Olodum,Olodum
Vulcão Dub - Fui Eu,Acústico MTV,Os Paralamas Do Sucesso
O Trem Da Juventude,Acústico MTV,Os Paralamas Do Sucesso
Manguetown,Acústico MTV,Os Paralamas Do Sucesso
"Um Amor, Um Lugar",Acústico MTV,Os Paralamas Do Sucesso
Bora-Bora,Acústico MTV,Os Paralamas Do Sucesso
Vai Valer,Acústico MTV,Os Paralamas Do Sucesso
I Feel Good (I Got You) - Sossego,Acústico MTV,Os Paralamas Do Sucesso
Uns Dias,Acústico MTV,Os Paralamas Do Sucesso
Sincero Breu,Acústico MTV,Os Paralamas Do Sucesso
Meu Erro,Acústico MTV,Os Paralamas Do Sucesso
Selvagem,Acústico MTV,Os Paralamas Do Sucesso
Brasília 5:31,Acústico MTV,Os Paralamas Do Sucesso
Tendo A Lua,Acústico MTV,Os Paralamas Do Sucesso
Que País É Este,Acústico MTV,Os Paralamas Do Sucesso
Navegar Impreciso,Acústico MTV,Os Paralamas Do Sucesso
Feira Moderna,Acústico MTV,Os Paralamas Do Sucesso
Tequila - Lourinha Bombril (Parate Y Mira),Acústico MTV,Os Paralamas Do Sucesso
Vamo Batê Lata,Acústico MTV,Os Paralamas Do Sucesso
Life During Wartime,Acústico MTV,Os Paralamas Do Sucesso
Nebulosa Do Amor,Acústico MTV,Os Paralamas Do Sucesso
Caleidoscópio,Acústico MTV,Os Paralamas Do Sucesso
Trac Trac,Arquivo II,Os Paralamas Do Sucesso
Tendo A Lua,Arquivo II,Os Paralamas Do Sucesso
Mensagen De Amor (2000),Arquivo II,Os Paralamas Do Sucesso
Lourinha Bombril,Arquivo II,Os Paralamas Do Sucesso
La Bella Luna,Arquivo II,Os Paralamas Do Sucesso
Busca Vida,Arquivo II,Os Paralamas Do Sucesso
Uma Brasileira,Arquivo II,Os Paralamas Do Sucesso
Luis Inacio (300 Picaretas),Arquivo II,Os Paralamas Do Sucesso
Saber Amar,Arquivo II,Os Paralamas Do Sucesso
Ela Disse Adeus,Arquivo II,Os Paralamas Do Sucesso
O Amor Nao Sabe Esperar,Arquivo II,Os Paralamas Do Sucesso
Aonde Quer Que Eu Va,Arquivo II,Os Paralamas Do Sucesso
Caleidoscópio,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Óculos,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Cinema Mudo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Alagados,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Lanterna Dos Afogados,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Melô Do Marinheiro,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Vital E Sua Moto,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
O Beco,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Meu Erro,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Perplexo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Me Liga,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Quase Um Segundo,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Selvagem,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Romance Ideal,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Será Que Vai Chover?,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
SKA,Arquivo Os Paralamas Do Sucesso,Os Paralamas Do Sucesso
Bark at the Moon,Bark at the Moon (Remastered),Ozzy Osbourne
I Don't Know,Blizzard of Ozz,Ozzy Osbourne
Crazy Train,Blizzard of Ozz,Ozzy Osbourne
Flying High Again,Diary of a Madman (Remastered),Ozzy Osbourne
"Mama, I'm Coming Home",No More Tears (Remastered),Ozzy Osbourne
No More Tears,No More Tears (Remastered),Ozzy Osbourne
I Don't Know,Tribute,Ozzy Osbourne
Crazy Train,Tribute,Ozzy Osbourne
Believer,Tribute,Ozzy Osbourne
Mr. Crowley,Tribute,Ozzy Osbourne
Flying High Again,Tribute,Ozzy Osbourne
Relvelation (Mother Earth),Tribute,Ozzy Osbourne
Steal Away (The Night),Tribute,Ozzy Osbourne
Suicide Solution (With Guitar Solo),Tribute,Ozzy Osbourne
Iron Man,Tribute,Ozzy Osbourne
Children Of The Grave,Tribute,Ozzy Osbourne
Paranoid,Tribute,Ozzy Osbourne
Goodbye To Romance,Tribute,Ozzy Osbourne
No Bone Movies,Tribute,Ozzy Osbourne
Dee,Tribute,Ozzy Osbourne
Shining In The Light,Walking Into Clarksdale,Page & Plant
When The World Was Young,Walking Into Clarksdale,Page & Plant
Upon A Golden Horse,Walking Into Clarksdale,Page & Plant
Blue Train,Walking Into Clarksdale,Page & Plant
Please Read The Letter,Walking Into Clarksdale,Page & Plant
Most High,Walking Into Clarksdale,Page & Plant
Heart In Your Hand,Walking Into Clarksdale,Page & Plant
Walking Into Clarksdale,Walking Into Clarksdale,Page & Plant
Burning Up,Walking Into Clarksdale,Page & Plant
When I Was A Child,Walking Into Clarksdale,Page & Plant
House Of Love,Walking Into Clarksdale,Page & Plant
Sons Of Freedom,Walking Into Clarksdale,Page & Plant
United Colours,Original Soundtracks 1,Passengers
Slug,Original Soundtracks 1,Passengers
Your Blue Room,Original Soundtracks 1,Passengers
Always Forever Now,Original Soundtracks 1,Passengers
A Different Kind Of Blue,Original Soundtracks 1,Passengers
Beach Sequence,Original Soundtracks 1,Passengers
Miss Sarajevo,Original Soundtracks 1,Passengers
Ito Okashi,Original Soundtracks 1,Passengers
One Minute Warning,Original Soundtracks 1,Passengers
Corpse (These Chains Are Way Too Long),Original Soundtracks 1,Passengers
Elvis Ate America,Original Soundtracks 1,Passengers
Plot 180,Original Soundtracks 1,Passengers
Theme From The Swan,Original Soundtracks 1,Passengers
Theme From Let's Go Native,Original Soundtracks 1,Passengers
Wrathchild,The Beast Live,Paul D'Ianno
Killers,The Beast Live,Paul D'Ianno
Prowler,The Beast Live,Paul D'Ianno
Murders In The Rue Morgue,The Beast Live,Paul D'Ianno
Women In Uniform,The Beast Live,Paul D'Ianno
Remember Tomorrow,The Beast Live,Paul D'Ianno
Sanctuary,The Beast Live,Paul D'Ianno
Running Free,The Beast Live,Paul D'Ianno
Phantom Of The Opera,The Beast Live,Paul D'Ianno
Iron Maiden,The Beast Live,Paul D'Ianno
Corduroy,Live On Two Legs [Live],Pearl Jam
Given To Fly,Live On Two Legs [Live],Pearl Jam
"Hail, Hail",Live On Two Legs [Live],Pearl Jam
Daughter,Live On Two Legs [Live],Pearl Jam
Elderly Woman Behind The Counter In A Small Town,Live On Two Legs [Live],Pearl Jam
Untitled,Live On Two Legs [Live],Pearl Jam
MFC,Live On Two Legs [Live],Pearl Jam
Go,Live On Two Legs [Live],Pearl Jam
Red Mosquito,Live On Two Legs [Live],Pearl Jam
Even Flow,Live On Two Legs [Live],Pearl Jam
Off He Goes,Live On Two Legs [Live],Pearl Jam
Nothingman,Live On Two Legs [Live],Pearl Jam
Do The Evolution,Live On Two Legs [Live],Pearl Jam
Better Man,Live On Two Legs [Live],Pearl Jam
Black,Live On Two Legs [Live],Pearl Jam
F*Ckin' Up,Live On Two Legs [Live],Pearl Jam
Life Wasted,Pearl Jam,Pearl Jam
World Wide Suicide,Pearl Jam,Pearl Jam
Comatose,Pearl Jam,Pearl Jam
Severed Hand,Pearl Jam,Pearl Jam
Marker In The Sand,Pearl Jam,Pearl Jam
Parachutes,Pearl Jam,Pearl Jam
Unemployable,Pearl Jam,Pearl Jam
Big Wave,Pearl Jam,Pearl Jam
Gone,Pearl Jam,Pearl Jam
Wasted Reprise,Pearl Jam,Pearl Jam
Army Reserve,Pearl Jam,Pearl Jam
Come Back,Pearl Jam,Pearl Jam
Inside Job,Pearl Jam,Pearl Jam
Can't Keep,Riot Act,Pearl Jam
Save You,Riot Act,Pearl Jam
Love Boat Captain,Riot Act,Pearl Jam
Cropduster,Riot Act,Pearl Jam
Ghost,Riot Act,Pearl Jam
I Am Mine,Riot Act,Pearl Jam
Thumbing My Way,Riot Act,Pearl Jam
You Are,Riot Act,Pearl Jam
Get Right,Riot Act,Pearl Jam
Green Disease,Riot Act,Pearl Jam
Help Help,Riot Act,Pearl Jam
Bushleager,Riot Act,Pearl Jam
1/2 Full,Riot Act,Pearl Jam
Arc,Riot Act,Pearl Jam
All or None,Riot Act,Pearl Jam
Once,Ten,Pearl Jam
Evenflow,Ten,Pearl Jam
Alive,Ten,Pearl Jam
Why Go,Ten,Pearl Jam
Black,Ten,Pearl Jam
Jeremy,Ten,Pearl Jam
Oceans,Ten,Pearl Jam
Porch,Ten,Pearl Jam
Garden,Ten,Pearl Jam
Deep,Ten,Pearl Jam
Release,Ten,Pearl Jam
Go,Vs.,Pearl Jam
Animal,Vs.,Pearl Jam
Daughter,Vs.,Pearl Jam
Glorified G,Vs.,Pearl Jam
Dissident,Vs.,Pearl Jam
W.M.A.,Vs.,Pearl Jam
Blood,Vs.,Pearl Jam
Rearviewmirror,Vs.,Pearl Jam
Rats,Vs.,Pearl Jam
Elderly Woman Behind The Counter In A Small Town,Vs.,Pearl Jam
Leash,Vs.,Pearl Jam
Indifference,Vs.,Pearl Jam
Johnny B. Goode,Greatest Hits,Lenny Kravitz
Don't Look Back,Greatest Hits,Lenny Kravitz
Jah Seh No,Greatest Hits,Lenny Kravitz
I'm The Toughest,Greatest Hits,Lenny Kravitz
Nothing But Love,Greatest Hits,Lenny Kravitz
Buk-In-Hamm Palace,Greatest Hits,Lenny Kravitz
Bush Doctor,Greatest Hits,Lenny Kravitz
Wanted Dread And Alive,Greatest Hits,Lenny Kravitz
Mystic Man,Greatest Hits,Lenny Kravitz
Coming In Hot,Greatest Hits,Lenny Kravitz
Pick Myself Up,Greatest Hits,Lenny Kravitz
Crystal Ball,Greatest Hits,Lenny Kravitz
Equal Rights Downpresser Man,Greatest Hits,Lenny Kravitz
Speak To Me/Breathe,Dark Side Of The Moon,Pink Floyd
On The Run,Dark Side Of The Moon,Pink Floyd
Time,Dark Side Of The Moon,Pink Floyd
The Great Gig In The Sky,Dark Side Of The Moon,Pink Floyd
Money,Dark Side Of The Moon,Pink Floyd
Us And Them,Dark Side Of The Moon,Pink Floyd
Any Colour You Like,Dark Side Of The Moon,Pink Floyd
Brain Damage,Dark Side Of The Moon,Pink Floyd
Eclipse,Dark Side Of The Moon,Pink Floyd
ZeroVinteUm,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Queimando Tudo,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Hip Hop Rio,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Bossa,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
100% HardCore,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Biruta,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Mão Na Cabeça,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
O Bicho Tá Pregando,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Adoled (Ocean),Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Seus Amigos,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Paga Pau,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Rappers Reais,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Nega Do Cabelo Duro,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Hemp Family,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Quem Me Cobrou?,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Se Liga,Os Cães Ladram Mas A Caravana Não Pára,Planet Hemp
Bohemian Rhapsody,Greatest Hits I,Queen
Another One Bites The Dust,Greatest Hits I,Queen
Killer Queen,Greatest Hits I,Queen
Fat Bottomed Girls,Greatest Hits I,Queen
Bicycle Race,Greatest Hits I,Queen
You're My Best Friend,Greatest Hits I,Queen
Don't Stop Me Now,Greatest Hits I,Queen
Save Me,Greatest Hits I,Queen
Crazy Little Thing Called Love,Greatest Hits I,Queen
Somebody To Love,Greatest Hits I,Queen
Now I'm Here,Greatest Hits I,Queen
Good Old-Fashioned Lover Boy,Greatest Hits I,Queen
Play The Game,Greatest Hits I,Queen
Flash,Greatest Hits I,Queen
Seven Seas Of Rhye,Greatest Hits I,Queen
We Will Rock You,Greatest Hits I,Queen
We Are The Champions,Greatest Hits I,Queen
We Will Rock You,News Of The World,Queen
We Are The Champions,News Of The World,Queen
Sheer Heart Attack,News Of The World,Queen
"All Dead, All Dead",News Of The World,Queen
Spread Your Wings,News Of The World,Queen
Fight From The Inside,News Of The World,Queen
"Get Down, Make Love",News Of The World,Queen
Sleep On The Sidewalk,News Of The World,Queen
Who Needs You,News Of The World,Queen
It's Late,News Of The World,Queen
My Melancholy Blues,News Of The World,Queen
Shiny Happy People,Out Of Time,R.E.M. Feat. Kate Pearson
Me In Honey,Out Of Time,R.E.M. Feat. Kate Pearson
Radio Song,Out Of Time,R.E.M. Feat. Kate Pearson
Pop Song 89,Green,R.E.M.
Get Up,Green,R.E.M.
You Are The Everything,Green,R.E.M.
Stand,Green,R.E.M.
World Leader Pretend,Green,R.E.M.
The Wrong Child,Green,R.E.M.
Orange Crush,Green,R.E.M.
Turn You Inside-Out,Green,R.E.M.
Hairshirt,Green,R.E.M.
I Remember California,Green,R.E.M.
Untitled,Green,R.E.M.
How The West Was Won And Where It Got Us,New Adventures In Hi-Fi,R.E.M.
The Wake-Up Bomb,New Adventures In Hi-Fi,R.E.M.
New Test Leper,New Adventures In Hi-Fi,R.E.M.
Undertow,New Adventures In Hi-Fi,R.E.M.
E-Bow The Letter,New Adventures In Hi-Fi,R.E.M.
Leave,New Adventures In Hi-Fi,R.E.M.
Departure,New Adventures In Hi-Fi,R.E.M.
Bittersweet Me,New Adventures In Hi-Fi,R.E.M.
Be Mine,New Adventures In Hi-Fi,R.E.M.
Binky The Doormat,New Adventures In Hi-Fi,R.E.M.
Zither,New Adventures In Hi-Fi,R.E.M.
"So Fast, So Numb",New Adventures In Hi-Fi,R.E.M.
Low Desert,New Adventures In Hi-Fi,R.E.M.
Electrolite,New Adventures In Hi-Fi,R.E.M.
Losing My Religion,Out Of Time,R.E.M. Feat. Kate Pearson
Low,Out Of Time,R.E.M. Feat. Kate Pearson
Near Wild Heaven,Out Of Time,R.E.M. Feat. Kate Pearson
Endgame,Out Of Time,R.E.M. Feat. Kate Pearson
Belong,Out Of Time,R.E.M. Feat. Kate Pearson
Half A World Away,Out Of Time,R.E.M. Feat. Kate Pearson
Texarkana,Out Of Time,R.E.M. Feat. Kate Pearson
Country Feedback,Out Of Time,R.E.M. Feat. Kate Pearson
Carnival Of Sorts,The Best Of R.E.M.: The IRS Years,R.E.M.
Radio Free Aurope,The Best Of R.E.M.: The IRS Years,R.E.M.
Perfect Circle,The Best Of R.E.M.: The IRS Years,R.E.M.
Talk About The Passion,The Best Of R.E.M.: The IRS Years,R.E.M.
So Central Rain,The Best Of R.E.M.: The IRS Years,R.E.M.
Don't Go Back To Rockville,The Best Of R.E.M.: The IRS Years,R.E.M.
Pretty Persuasion,The Best Of R.E.M.: The IRS Years,R.E.M.
Green Grow The Rushes,The Best Of R.E.M.: The IRS Years,R.E.M.
Can't Get There From Here,The Best Of R.E.M.: The IRS Years,R.E.M.
Driver 8,The Best Of R.E.M.: The IRS Years,R.E.M.
Fall On Me,The Best Of R.E.M.: The IRS Years,R.E.M.
I Believe,The Best Of R.E.M.: The IRS Years,R.E.M.
Cuyahoga,The Best Of R.E.M.: The IRS Years,R.E.M.
The One I Love,The Best Of R.E.M.: The IRS Years,R.E.M.
The Finest Worksong,The Best Of R.E.M.: The IRS Years,R.E.M.
It's The End Of The World As We Know It (And I Feel Fine),The Best Of R.E.M.: The IRS Years,R.E.M.
Infeliz Natal,Cesta Básica,Raimundos
A Sua,Cesta Básica,Raimundos
Papeau Nuky Doe,Cesta Básica,Raimundos
Merry Christmas,Cesta Básica,Raimundos
Bodies,Cesta Básica,Raimundos
Puteiro Em João Pessoa,Cesta Básica,Raimundos
Esporrei Na Manivela,Cesta Básica,Raimundos
Bê-a-Bá,Cesta Básica,Raimundos
Cajueiro,Cesta Básica,Raimundos
Palhas Do Coqueiro,Cesta Básica,Raimundos
Maluco Beleza,Raul Seixas,Raul Seixas
O Dia Em Que A Terra Parou,Raul Seixas,Raul Seixas
No Fundo Do Quintal Da Escola,Raul Seixas,Raul Seixas
O Segredo Do Universo,Raul Seixas,Raul Seixas
As Profecias,Raul Seixas,Raul Seixas
Mata Virgem,Raul Seixas,Raul Seixas
Sapato 36,Raul Seixas,Raul Seixas
Todo Mundo Explica,Raul Seixas,Raul Seixas
Que Luz É Essa,Raul Seixas,Raul Seixas
Diamante De Mendigo,Raul Seixas,Raul Seixas
Negócio É,Raul Seixas,Raul Seixas
"Muita Estrela, Pouca Constelação",Raul Seixas,Raul Seixas
Século XXI,Raul Seixas,Raul Seixas
Rock Das Aranhas (Ao Vivo) (Live),Raul Seixas,Raul Seixas
The Power Of Equality,Blood Sugar Sex Magik,Red Hot Chili Peppers
If You Have To Ask,Blood Sugar Sex Magik,Red Hot Chili Peppers
Breaking The Girl,Blood Sugar Sex Magik,Red Hot Chili Peppers
Funky Monks,Blood Sugar Sex Magik,Red Hot Chili Peppers
Suck My Kiss,Blood Sugar Sex Magik,Red Hot Chili Peppers
I Could Have Lied,Blood Sugar Sex Magik,Red Hot Chili Peppers
Mellowship Slinky In B Major,Blood Sugar Sex Magik,Red Hot Chili Peppers
The Righteous & The Wicked,Blood Sugar Sex Magik,Red Hot Chili Peppers
Give It Away,Blood Sugar Sex Magik,Red Hot Chili Peppers
Blood Sugar Sex Magik,Blood Sugar Sex Magik,Red Hot Chili Peppers
Under The Bridge,Blood Sugar Sex Magik,Red Hot Chili Peppers
Naked In The Rain,Blood Sugar Sex Magik,Red Hot Chili Peppers
Apache Rose Peacock,Blood Sugar Sex Magik,Red Hot Chili Peppers
The Greeting Song,Blood Sugar Sex Magik,Red Hot Chili Peppers
My Lovely Man,Blood Sugar Sex Magik,Red Hot Chili Peppers
Sir Psycho Sexy,Blood Sugar Sex Magik,Red Hot Chili Peppers
They're Red Hot,Blood Sugar Sex Magik,Red Hot Chili Peppers
By The Way,By The Way,Red Hot Chili Peppers
Universally Speaking,By The Way,Red Hot Chili Peppers
This Is The Place,By The Way,Red Hot Chili Peppers
Dosed,By The Way,Red Hot Chili Peppers
Don't Forget Me,By The Way,Red Hot Chili Peppers
The Zephyr Song,By The Way,Red Hot Chili Peppers
Can't Stop,By The Way,Red Hot Chili Peppers
I Could Die For You,By The Way,Red Hot Chili Peppers
Midnight,By The Way,Red Hot Chili Peppers
Throw Away Your Television,By The Way,Red Hot Chili Peppers
Cabron,By The Way,Red Hot Chili Peppers
Tear,By The Way,Red Hot Chili Peppers
On Mercury,By The Way,Red Hot Chili Peppers
Minor Thing,By The Way,Red Hot Chili Peppers
Warm Tape,By The Way,Red Hot Chili Peppers
Venice Queen,By The Way,Red Hot Chili Peppers
Around The World,Californication,Red Hot Chili Peppers
Parallel Universe,Californication,Red Hot Chili Peppers
Scar Tissue,Californication,Red Hot Chili Peppers
Otherside,Californication,Red Hot Chili Peppers
Get On Top,Californication,Red Hot Chili Peppers
Californication,Californication,Red Hot Chili Peppers
Easily,Californication,Red Hot Chili Peppers
Porcelain,Californication,Red Hot Chili Peppers
Emit Remmus,Californication,Red Hot Chili Peppers
I Like Dirt,Californication,Red Hot Chili Peppers
This Velvet Glove,Californication,Red Hot Chili Peppers
Savior,Californication,Red Hot Chili Peppers
Purple Stain,Californication,Red Hot Chili Peppers
Right On Time,Californication,Red Hot Chili Peppers
Road Trippin',Californication,Red Hot Chili Peppers
The Spirit Of Radio,Retrospective I (1974-1980),Rush
The Trees,Retrospective I (1974-1980),Rush
Something For Nothing,Retrospective I (1974-1980),Rush
Freewill,Retrospective I (1974-1980),Rush
Xanadu,Retrospective I (1974-1980),Rush
Bastille Day,Retrospective I (1974-1980),Rush
By-Tor And The Snow Dog,Retrospective I (1974-1980),Rush
Anthem,Retrospective I (1974-1980),Rush
Closer To The Heart,Retrospective I (1974-1980),Rush
2112 Overture,Retrospective I (1974-1980),Rush
The Temples Of Syrinx,Retrospective I (1974-1980),Rush
La Villa Strangiato,Retrospective I (1974-1980),Rush
Fly By Night,Retrospective I (1974-1980),Rush
Finding My Way,Retrospective I (1974-1980),Rush
Jingo,Santana - As Years Go By,Santana
El Corazon Manda,Santana - As Years Go By,Santana
La Puesta Del Sol,Santana - As Years Go By,Santana
Persuasion,Santana - As Years Go By,Santana
As The Years Go by,Santana - As Years Go By,Santana
Soul Sacrifice,Santana - As Years Go By,Santana
Fried Neckbones And Home Fries,Santana - As Years Go By,Santana
Santana Jam,Santana - As Years Go By,Santana
Evil Ways,Santana Live,Santana
We've Got To Get Together/Jingo,Santana Live,Santana
Rock Me,Santana Live,Santana
Just Ain't Good Enough,Santana Live,Santana
Funky Piano,Santana Live,Santana
The Way You Do To Mer,Santana Live,Santana
Holding Back The Years,Greatest Hits,Lenny Kravitz
Money's Too Tight To Mention,Greatest Hits,Lenny Kravitz
The Right Thing,Greatest Hits,Lenny Kravitz
It's Only Love,Greatest Hits,Lenny Kravitz
A New Flame,Greatest Hits,Lenny Kravitz
You've Got It,Greatest Hits,Lenny Kravitz
If You Don't Know Me By Now,Greatest Hits,Lenny Kravitz
Stars,Greatest Hits,Lenny Kravitz
Something Got Me Started,Greatest Hits,Lenny Kravitz
Thrill Me,Greatest Hits,Lenny Kravitz
Your Mirror,Greatest Hits,Lenny Kravitz
For Your Babies,Greatest Hits,Lenny Kravitz
So Beautiful,Greatest Hits,Lenny Kravitz
Angel,Greatest Hits,Lenny Kravitz
Fairground,Greatest Hits,Lenny Kravitz
Água E Fogo,Maquinarama,Skank
Três Lados,Maquinarama,Skank
Ela Desapareceu,Maquinarama,Skank
Balada Do Amor Inabalável,Maquinarama,Skank
Canção Noturna,Maquinarama,Skank
Muçulmano,Maquinarama,Skank
Maquinarama,Maquinarama,Skank
Rebelião,Maquinarama,Skank
A Última Guerra,Maquinarama,Skank
Fica,Maquinarama,Skank
Ali,Maquinarama,Skank
Preto Damião,Maquinarama,Skank
É Uma Partida De Futebol,O Samba Poconé,Skank
Eu Disse A Ela,O Samba Poconé,Skank
Zé Trindade,O Samba Poconé,Skank
Garota Nacional,O Samba Poconé,Skank
Tão Seu,O Samba Poconé,Skank
Sem Terra,O Samba Poconé,Skank
Os Exilados,O Samba Poconé,Skank
Um Dia Qualquer,O Samba Poconé,Skank
Los Pretos,O Samba Poconé,Skank
Sul Da América,O Samba Poconé,Skank
Poconé,O Samba Poconé,Skank
Lucky 13,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Aeroplane Flies High,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Because You Are,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Slow Dawn,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Believe,Judas 0: B-Sides and Rarities,Smashing Pumpkins
My Mistake,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Marquis In Spades,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Here's To The Atom Bomb,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Sparrow,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Waiting,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Saturnine,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Rock On,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Set The Ray To Jerry,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Winterlong,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Soot & Stars,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Blissed & Gone,Judas 0: B-Sides and Rarities,Smashing Pumpkins
Siva,Rotten Apples: Greatest Hits,Smashing Pumpkins
Rhinocerous,Rotten Apples: Greatest Hits,Smashing Pumpkins
Drown,Rotten Apples: Greatest Hits,Smashing Pumpkins
Cherub Rock,Rotten Apples: Greatest Hits,Smashing Pumpkins
Today,Rotten Apples: Greatest Hits,Smashing Pumpkins
Disarm,Rotten Apples: Greatest Hits,Smashing Pumpkins
Landslide,Rotten Apples: Greatest Hits,Smashing Pumpkins
Bullet With Butterfly Wings,Rotten Apples: Greatest Hits,Smashing Pumpkins
1979,Rotten Apples: Greatest Hits,Smashing Pumpkins
Zero,Rotten Apples: Greatest Hits,Smashing Pumpkins
"Tonight, Tonight",Rotten Apples: Greatest Hits,Smashing Pumpkins
Eye,Rotten Apples: Greatest Hits,Smashing Pumpkins
Ava Adore,Rotten Apples: Greatest Hits,Smashing Pumpkins
Perfect,Rotten Apples: Greatest Hits,Smashing Pumpkins
The Everlasting Gaze,Rotten Apples: Greatest Hits,Smashing Pumpkins
Stand Inside Your Love,Rotten Apples: Greatest Hits,Smashing Pumpkins
Real Love,Rotten Apples: Greatest Hits,Smashing Pumpkins
[Untitled],Rotten Apples: Greatest Hits,Smashing Pumpkins
Nothing To Say,A-Sides,Soundgarden
Flower,A-Sides,Soundgarden
Loud Love,A-Sides,Soundgarden
Hands All Over,A-Sides,Soundgarden
Get On The Snake,A-Sides,Soundgarden
Jesus Christ Pose,A-Sides,Soundgarden
Outshined,A-Sides,Soundgarden
Rusty Cage,A-Sides,Soundgarden
Spoonman,A-Sides,Soundgarden
The Day I Tried To Live,A-Sides,Soundgarden
